,Year,Pos,Player,PTS,height,weight,Rank
13384,1995.0,PF,Mark Randall,6.0,203.0,106.0,430
13385,1992.0,C,Stanley Roberts,573.0,213.0,129.0,179
13386,1993.0,C,Stanley Roberts,870.0,213.0,129.0,107
13387,1994.0,C,Stanley Roberts,104.0,213.0,129.0,345
13388,1996.0,C,Stanley Roberts,356.0,213.0,129.0,248
13389,1997.0,C,Stanley Roberts,171.0,213.0,129.0,344
13390,1998.0,C,Stanley Roberts,457.0,213.0,129.0,217
13391,1999.0,C,Stanley Roberts,14.0,213.0,129.0,431
13392,2000.0,C,Stanley Roberts,10.0,213.0,129.0,462
13393,1992.0,PF,Doug Smith,671.0,188.0,86.0,160
13394,1993.0,PF,Doug Smith,634.0,188.0,86.0,158
13395,1994.0,PF,Doug Smith,698.0,188.0,86.0,140
13396,1995.0,PF,Doug Smith,320.0,188.0,86.0,243
13397,1996.0,PF,Doug Smith,33.0,188.0,86.0,468
13398,1992.0,SG,LaBradford Smith,247.0,203.0,97.0,263
13399,1993.0,SG,LaBradford Smith,639.0,203.0,97.0,157
13400,1994.0,SG,LaBradford Smith,332.0,203.0,97.0,255
13401,1994.0,SG,LaBradford Smith,31.0,203.0,97.0,409
13402,1994.0,SG,LaBradford Smith,301.0,203.0,97.0,265
13403,1992.0,SG,Steve Smith,729.0,201.0,90.0,148
13404,1993.0,SG,Steve Smith,766.0,201.0,90.0,124
13405,1994.0,SG,Steve Smith,1346.0,201.0,90.0,29
13406,1995.0,SG,Steve Smith,1305.0,201.0,90.0,37
13407,1995.0,SG,Steve Smith,41.0,201.0,90.0,389
13408,1995.0,SG,Steve Smith,1264.0,201.0,90.0,43
13409,1996.0,SG,Steve Smith,1446.0,201.0,90.0,29
13410,1997.0,SG,Steve Smith,1445.0,201.0,90.0,26
13411,1998.0,SG,Steve Smith,1464.0,201.0,90.0,22
13412,1999.0,SG,Steve Smith,672.0,201.0,90.0,52
13413,2000.0,SG,Steve Smith,1225.0,201.0,90.0,47
13414,2001.0,SG,Steve Smith,1105.0,201.0,90.0,56
13415,2002.0,SG,Steve Smith,895.0,201.0,90.0,90
13416,2003.0,SG,Steve Smith,360.0,201.0,90.0,242
13417,2004.0,SG,Steve Smith,358.0,201.0,90.0,253
13418,2005.0,SG,Steve Smith,314.0,201.0,90.0,295
13419,2005.0,SG,Steve Smith,291.0,201.0,90.0,307
13420,2005.0,SG,Steve Smith,23.0,201.0,90.0,521
13421,1992.0,PF,Larry Stewart,794.0,203.0,99.0,125
13422,1993.0,SF,Larry Stewart,796.0,203.0,99.0,119
13423,1994.0,SF,Larry Stewart,13.0,203.0,99.0,439
13424,1995.0,SF,Larry Stewart,102.0,203.0,99.0,349
13425,1997.0,SF,Larry Stewart,300.0,203.0,99.0,271
13426,1992.0,PF,Derek Strong,3.0,203.0,99.0,440
13427,1993.0,PF,Derek Strong,156.0,203.0,99.0,306
13428,1994.0,PF,Derek Strong,444.0,203.0,99.0,209
13429,1995.0,PF,Derek Strong,441.0,203.0,99.0,205
13430,1996.0,PF,Derek Strong,214.0,203.0,99.0,325
13431,1997.0,PF,Derek Strong,699.0,203.0,99.0,141
13432,1998.0,PF,Derek Strong,736.0,203.0,99.0,135
13433,1999.0,PF,Derek Strong,223.0,203.0,99.0,236
13434,2000.0,PF,Derek Strong,54.0,203.0,99.0,403
13435,2001.0,PF,Derek Strong,118.0,203.0,99.0,382
13436,1992.0,SG,Lamont Strothers,10.0,193.0,86.0,421
13437,1993.0,SG,Lamont Strothers,50.0,193.0,86.0,371
13438,1992.0,PG,Greg Sutton,246.0,188.0,77.0,264
13439,1995.0,PG,Greg Sutton,263.0,188.0,77.0,270
13440,1996.0,PG,Greg Sutton,252.0,188.0,77.0,301
13441,1996.0,PG,Greg Sutton,62.0,188.0,77.0,438
13442,1996.0,PG,Greg Sutton,190.0,188.0,77.0,338
13443,1992.0,SG,Carl Thomas,12.0,193.0,79.0,416
13444,1997.0,SG,Carl Thomas,21.0,193.0,79.0,493
13445,1998.0,SG,Carl Thomas,148.0,193.0,79.0,367
13446,1998.0,SG,Carl Thomas,62.0,193.0,79.0,438
13447,1998.0,SG,Carl Thomas,9.0,193.0,79.0,515
13448,1998.0,SG,Carl Thomas,77.0,193.0,79.0,421
13449,1992.0,SG,Charles Thomas,48.0,190.0,79.0,363
13450,1992.0,SG,Stephen Thompson,31.0,193.0,83.0,382
13451,1992.0,SG,Stephen Thompson,2.0,193.0,83.0,444
13452,1992.0,SG,Stephen Thompson,29.0,193.0,83.0,388
13453,1992.0,SF,John Turner,117.0,203.0,111.0,323
13454,1992.0,SF,Joao Vianna,2.0,206.0,97.0,444
13455,1993.0,PF,Eric Anderson,21.0,206.0,99.0,407
13456,1994.0,PF,Eric Anderson,21.0,206.0,99.0,420
13457,1993.0,PF,Anthony Avent,806.0,206.0,106.0,116
13458,1994.0,PF,Anthony Avent,389.0,206.0,106.0,230
13459,1994.0,PF,Anthony Avent,245.0,206.0,106.0,282
13460,1994.0,PF,Anthony Avent,144.0,206.0,106.0,321
13461,1995.0,PF,Anthony Avent,258.0,206.0,106.0,271
13462,1996.0,PF,Anthony Avent,415.0,206.0,106.0,232
13463,1999.0,PF,Anthony Avent,9.0,206.0,106.0,451
13464,2000.0,PF,Anthony Avent,81.0,206.0,106.0,378
13465,1993.0,SG,Jon Barry,206.0,193.0,88.0,288
13466,1994.0,SG,Jon Barry,445.0,193.0,88.0,208
13467,1995.0,SG,Jon Barry,191.0,193.0,88.0,306
13468,1996.0,SG,Jon Barry,257.0,193.0,88.0,298
13469,1997.0,SG,Jon Barry,285.0,193.0,88.0,279
13470,1998.0,SG,Jon Barry,121.0,193.0,88.0,383
13471,1999.0,SG,Jon Barry,213.0,193.0,88.0,243
13472,2000.0,SG,Jon Barry,495.0,193.0,88.0,194
13473,2001.0,SG,Jon Barry,316.0,193.0,88.0,256
13474,2002.0,SG,Jon Barry,739.0,193.0,88.0,125
13475,2003.0,SG,Jon Barry,555.0,193.0,88.0,169
13476,2004.0,SG,Jon Barry,351.0,193.0,88.0,254
13477,2005.0,SG,Jon Barry,455.0,193.0,88.0,220
13478,2005.0,SG,Jon Barry,83.0,193.0,88.0,443
13479,2005.0,SG,Jon Barry,372.0,193.0,88.0,259
13480,2006.0,SG,Jon Barry,86.0,193.0,88.0,413
13481,1993.0,PG,Tony Bennett,276.0,183.0,79.0,264
13482,1994.0,PG,Tony Bennett,248.0,183.0,79.0,279
13483,1995.0,PG,Tony Bennett,14.0,183.0,79.0,412
13484,1993.0,SF,Alex Blackwell,34.0,198.0,113.0,387
13485,1993.0,SF,Ricky Blanton,6.0,201.0,97.0,429
13486,1993.0,SG,Walter Bond,590.0,196.0,90.0,171
13487,1994.0,SG,Walter Bond,176.0,196.0,90.0,306
13488,1995.0,SG,Walter Bond,107.0,196.0,90.0,347
13489,1995.0,SG,Walter Bond,10.0,196.0,90.0,419
13490,1995.0,SG,Walter Bond,97.0,196.0,90.0,351
13491,1993.0,SF,Dexter Cambridge,370.0,201.0,101.0,230
13492,1993.0,SG,Doug Christie,142.0,198.0,90.0,313
13493,1994.0,SG,Doug Christie,672.0,198.0,90.0,146
13494,1995.0,SG,Doug Christie,15.0,198.0,90.0,409
13495,1996.0,SF,Doug Christie,415.0,198.0,90.0,232
13496,1996.0,SF,Doug Christie,93.0,198.0,90.0,411
13497,1996.0,SF,Doug Christie,322.0,198.0,90.0,264
13498,1997.0,SG,Doug Christie,1176.0,198.0,90.0,57
13499,1998.0,SG,Doug Christie,1287.0,198.0,90.0,32
13500,1999.0,SG,Doug Christie,760.0,198.0,90.0,35
13501,2000.0,SG,Doug Christie,903.0,198.0,90.0,93
13502,2001.0,SG,Doug Christie,996.0,198.0,90.0,69
13503,2002.0,SG,Doug Christie,972.0,198.0,90.0,72
13504,2003.0,SG,Doug Christie,748.0,198.0,90.0,116
13505,2004.0,SG,Doug Christie,831.0,198.0,90.0,106
13506,2005.0,SG,Doug Christie,345.0,198.0,90.0,273
13507,2005.0,SG,Doug Christie,226.0,198.0,90.0,341
13508,2005.0,SG,Doug Christie,119.0,198.0,90.0,410
13509,2006.0,SG,Doug Christie,26.0,198.0,90.0,497
13510,2007.0,SG,Doug Christie,13.0,198.0,90.0,479
13511,1993.0,PG,Duane Cooper,156.0,185.0,83.0,306
13512,1994.0,PG,Duane Cooper,48.0,185.0,83.0,391
13513,1993.0,PF,Joe Courtney,33.0,203.0,106.0,389
13514,1993.0,PF,Joe Courtney,11.0,203.0,106.0,418
13515,1993.0,PF,Joe Courtney,22.0,203.0,106.0,404
13516,1994.0,PF,Joe Courtney,168.0,203.0,106.0,310
13517,1994.0,PF,Joe Courtney,103.0,203.0,106.0,346
13518,1994.0,PF,Joe Courtney,65.0,203.0,106.0,373
13519,1996.0,PF,Joe Courtney,38.0,203.0,106.0,463
13520,1997.0,PF,Joe Courtney,25.0,203.0,106.0,486
13521,1997.0,PF,Joe Courtney,12.0,203.0,106.0,520
13522,1997.0,PF,Joe Courtney,13.0,203.0,106.0,515
13523,1993.0,PG,John Crotty,102.0,185.0,83.0,329
13524,1994.0,PG,John Crotty,132.0,185.0,83.0,326
13525,1995.0,PG,John Crotty,295.0,185.0,83.0,256
13526,1996.0,PG,John Crotty,172.0,185.0,83.0,364
13527,1997.0,PG,John Crotty,232.0,185.0,83.0,300
13528,1998.0,PG,John Crotty,96.0,185.0,83.0,400
13529,1999.0,PG,John Crotty,159.0,185.0,83.0,283
13530,1999.0,PG,John Crotty,12.0,185.0,83.0,439
13531,1999.0,PG,John Crotty,147.0,185.0,83.0,287
13532,2000.0,PG,John Crotty,325.0,185.0,83.0,260
13533,2001.0,PG,John Crotty,65.0,185.0,83.0,422
13534,2002.0,PG,John Crotty,284.0,185.0,83.0,278
13535,2003.0,PG,John Crotty,41.0,185.0,83.0,405
13536,1993.0,C,Radisav Curcic,58.0,208.0,124.0,361
13537,1993.0,SG,Lloyd Daniels,701.0,201.0,92.0,141
13538,1994.0,SG,Lloyd Daniels,370.0,201.0,92.0,237
13539,1995.0,SG,Lloyd Daniels,208.0,201.0,92.0,294
13540,1995.0,SG,Lloyd Daniels,23.0,201.0,92.0,400
13541,1995.0,SG,Lloyd Daniels,185.0,201.0,92.0,310
13542,1997.0,SG,Lloyd Daniels,98.0,201.0,92.0,394
13543,1997.0,SG,Lloyd Daniels,6.0,201.0,92.0,538
13544,1997.0,SG,Lloyd Daniels,92.0,201.0,92.0,399
13545,1998.0,SG,Lloyd Daniels,34.0,201.0,92.0,471
13546,1993.0,SG,Hubert Davis,269.0,196.0,83.0,267
13547,1994.0,SG,Hubert Davis,614.0,196.0,83.0,164
13548,1995.0,SG,Hubert Davis,820.0,196.0,83.0,115
13549,1996.0,SG,Hubert Davis,789.0,196.0,83.0,130
13550,1997.0,SG,Hubert Davis,181.0,196.0,83.0,336
13551,1998.0,SG,Hubert Davis,898.0,196.0,83.0,88
13552,1999.0,SG,Hubert Davis,457.0,196.0,83.0,117
13553,2000.0,PG,Hubert Davis,583.0,196.0,83.0,162
13554,2001.0,PG,Hubert Davis,524.0,196.0,83.0,169
13555,2001.0,PG,Hubert Davis,371.0,196.0,83.0,227
13556,2001.0,PG,Hubert Davis,153.0,196.0,83.0,356
13557,2002.0,SG,Hubert Davis,365.0,196.0,83.0,240
13558,2003.0,SG,Hubert Davis,79.0,196.0,83.0,374
13559,2004.0,SG,Hubert Davis,4.0,196.0,83.0,552
13560,2004.0,SG,Hubert Davis,0.0,196.0,83.0,578
13561,2004.0,SG,Hubert Davis,4.0,196.0,83.0,552
13562,1993.0,SG,Todd Day,983.0,198.0,85.0,92
13563,1994.0,SG,Todd Day,966.0,198.0,85.0,91
13564,1995.0,SG,Todd Day,1310.0,198.0,85.0,35
13565,1996.0,SG,Todd Day,922.0,198.0,85.0,97
13566,1996.0,SG,Todd Day,73.0,198.0,85.0,432
13567,1996.0,SG,Todd Day,849.0,198.0,85.0,111
13568,1997.0,SG,Todd Day,1178.0,198.0,85.0,56
13569,1998.0,SG,Todd Day,30.0,198.0,85.0,474
13570,2000.0,SG,Todd Day,396.0,198.0,85.0,236
13571,2001.0,SG,Todd Day,132.0,198.0,85.0,368
13572,1993.0,SF,Richard Dumas,757.0,190.0,77.0,127
13573,1995.0,SF,Richard Dumas,82.0,190.0,77.0,360
13574,1996.0,PF,Richard Dumas,241.0,190.0,77.0,309
13575,1993.0,SF,Pat Durham,21.0,201.0,95.0,407
13576,1995.0,SF,Pat Durham,302.0,201.0,95.0,253
13577,1993.0,PF,LaPhonso Ellis,1205.0,203.0,108.0,54
13578,1994.0,PF,LaPhonso Ellis,1215.0,203.0,108.0,47
13579,1995.0,PF,LaPhonso Ellis,24.0,203.0,108.0,396
13580,1996.0,SF,LaPhonso Ellis,471.0,203.0,108.0,213
13581,1997.0,PF,LaPhonso Ellis,1203.0,203.0,108.0,50
13582,1998.0,SF,LaPhonso Ellis,1083.0,203.0,108.0,63
13583,1999.0,PF,LaPhonso Ellis,204.0,203.0,108.0,252
13584,2000.0,PF,LaPhonso Ellis,487.0,203.0,108.0,199
13585,2001.0,PF,LaPhonso Ellis,772.0,203.0,108.0,103
13586,2002.0,SF,LaPhonso Ellis,469.0,203.0,108.0,206
13587,2003.0,PF,LaPhonso Ellis,277.0,203.0,108.0,272
13588,1993.0,C,Matt Geiger,214.0,213.0,110.0,285
13589,1994.0,C,Matt Geiger,521.0,213.0,110.0,187
13590,1995.0,C,Matt Geiger,617.0,213.0,110.0,161
13591,1996.0,C,Matt Geiger,866.0,213.0,110.0,107
13592,1997.0,C,Matt Geiger,437.0,213.0,110.0,208
13593,1998.0,C,Matt Geiger,885.0,213.0,110.0,93
13594,1999.0,C,Matt Geiger,674.0,213.0,110.0,51
13595,2000.0,C,Matt Geiger,629.0,213.0,110.0,151
13596,2001.0,C,Matt Geiger,213.0,213.0,110.0,318
13597,2002.0,C,Matt Geiger,3.0,213.0,110.0,490
13598,1993.0,PG,Litterial Green,235.0,185.0,83.0,277
13599,1994.0,PG,Litterial Green,73.0,185.0,83.0,362
13600,1997.0,PG,Litterial Green,90.0,185.0,83.0,403
13601,1998.0,PG,Litterial Green,25.0,185.0,83.0,481
13602,1999.0,PG,Litterial Green,0.0,185.0,83.0,496
13603,1993.0,PF,Tom Gugliotta,1187.0,208.0,108.0,58
13604,1994.0,PF,Tom Gugliotta,1333.0,208.0,108.0,32
13605,1995.0,SF-PF,Tom Gugliotta,976.0,208.0,108.0,77
13606,1995.0,PF,Tom Gugliotta,96.0,208.0,108.0,352
13607,1995.0,PF,Tom Gugliotta,435.0,208.0,108.0,207
13608,1995.0,SF,Tom Gugliotta,445.0,208.0,108.0,204
13609,1996.0,PF,Tom Gugliotta,1261.0,208.0,108.0,41
13610,1997.0,PF,Tom Gugliotta,1672.0,208.0,108.0,15
13611,1998.0,SF,Tom Gugliotta,823.0,208.0,108.0,105
13612,1999.0,PF,Tom Gugliotta,729.0,208.0,108.0,37
13613,2000.0,PF,Tom Gugliotta,738.0,208.0,108.0,121
13614,2001.0,PF,Tom Gugliotta,362.0,208.0,108.0,231
13615,2002.0,PF,Tom Gugliotta,285.0,208.0,108.0,274
13616,2003.0,PF,Tom Gugliotta,129.0,208.0,108.0,346
13617,2004.0,PF,Tom Gugliotta,161.0,208.0,108.0,373
13618,2004.0,PF,Tom Gugliotta,68.0,208.0,108.0,452
13619,2004.0,PF,Tom Gugliotta,93.0,208.0,108.0,434
13620,2005.0,PF,Tom Gugliotta,239.0,208.0,108.0,331
13621,2005.0,PF,Tom Gugliotta,26.0,208.0,108.0,512
13622,2005.0,PF,Tom Gugliotta,213.0,208.0,108.0,349
13623,1993.0,C,Jay Guidinger,51.0,208.0,115.0,369
13624,1994.0,C,Jay Guidinger,47.0,208.0,115.0,392
13625,1993.0,SF,Robert Horry,801.0,206.0,99.0,118
13626,1994.0,SF,Robert Horry,803.0,206.0,99.0,124
13627,1995.0,PF,Robert Horry,652.0,206.0,99.0,152
13628,1996.0,SF,Robert Horry,853.0,206.0,99.0,110
13629,1997.0,SF,Robert Horry,423.0,206.0,99.0,213
13630,1997.0,SF,Robert Horry,220.0,206.0,99.0,305
13631,1997.0,SF,Robert Horry,203.0,206.0,99.0,316
13632,1998.0,PF,Robert Horry,536.0,206.0,99.0,196
13633,1999.0,PF,Robert Horry,188.0,206.0,99.0,260
13634,2000.0,PF,Robert Horry,436.0,206.0,99.0,218
13635,2001.0,PF,Robert Horry,407.0,206.0,99.0,211
13636,2002.0,PF,Robert Horry,550.0,206.0,99.0,176
13637,2003.0,PF,Robert Horry,522.0,206.0,99.0,183
13638,2004.0,PF,Robert Horry,392.0,206.0,99.0,234
13639,2005.0,PF,Robert Horry,451.0,206.0,99.0,221
13640,2006.0,PF,Robert Horry,321.0,206.0,99.0,275
13641,2007.0,PF,Robert Horry,268.0,206.0,99.0,300
13642,2008.0,PF,Robert Horry,112.0,206.0,99.0,402
13643,1993.0,PF,Byron Houston,421.0,196.0,113.0,221
13644,1994.0,PF,Byron Houston,196.0,196.0,113.0,299
13645,1995.0,PF,Byron Houston,132.0,196.0,113.0,329
13646,1996.0,PF,Byron Houston,86.0,196.0,113.0,420
13647,1993.0,SF,Stephen Howard,104.0,206.0,102.0,327
13648,1994.0,SF,Stephen Howard,31.0,206.0,102.0,409
13649,1997.0,SF,Stephen Howard,176.0,206.0,102.0,340
13650,1997.0,SF,Stephen Howard,26.0,206.0,102.0,484
13651,1997.0,SF,Stephen Howard,150.0,206.0,102.0,363
13652,1998.0,SF,Stephen Howard,25.0,206.0,102.0,481
13653,1993.0,SF,Jim Jackson,457.0,198.0,99.0,207
13654,1994.0,SG,Jim Jackson,1576.0,198.0,99.0,12
13655,1995.0,SG,Jim Jackson,1309.0,198.0,99.0,36
13656,1996.0,SG,Jim Jackson,1604.0,198.0,99.0,20
13657,1997.0,SG-SF,Jim Jackson,1226.0,198.0,99.0,43
13658,1997.0,SG,Jim Jackson,714.0,198.0,99.0,139
13659,1997.0,SF,Jim Jackson,512.0,198.0,99.0,187
13660,1998.0,SG,Jim Jackson,1242.0,198.0,99.0,36
13661,1998.0,SG,Jim Jackson,657.0,198.0,99.0,154
13662,1998.0,SG,Jim Jackson,585.0,198.0,99.0,178
13663,1999.0,SG,Jim Jackson,414.0,198.0,99.0,137
13664,2000.0,SF,Jim Jackson,1317.0,198.0,99.0,38
13665,2001.0,SF,Jim Jackson,643.0,198.0,99.0,138
13666,2001.0,SF,Jim Jackson,243.0,198.0,99.0,303
13667,2001.0,SF,Jim Jackson,400.0,198.0,99.0,216
13668,2002.0,SF,Jim Jackson,589.0,198.0,99.0,164
13669,2003.0,SF,Jim Jackson,487.0,198.0,99.0,192
13670,2004.0,SF,Jim Jackson,1033.0,198.0,99.0,73
13671,2005.0,SF,Jim Jackson,672.0,198.0,99.0,151
13672,2005.0,SF,Jim Jackson,320.0,198.0,99.0,291
13673,2005.0,SF,Jim Jackson,352.0,198.0,99.0,270
13674,2006.0,SF,Jim Jackson,121.0,198.0,99.0,380
13675,2006.0,SF,Jim Jackson,99.0,198.0,99.0,393
13676,2006.0,SF,Jim Jackson,22.0,198.0,99.0,505
13677,1993.0,PG,Keith Jennings,69.0,170.0,72.0,350
13678,1994.0,PG,Keith Jennings,432.0,170.0,72.0,215
13679,1995.0,PG,Keith Jennings,589.0,170.0,72.0,165
13680,1993.0,SG,Dave Johnson,157.0,201.0,95.0,305
13681,1994.0,SG,Dave Johnson,47.0,201.0,95.0,392
13682,1993.0,PF,Thomas Jordan,44.0,208.0,99.0,378
13683,1993.0,PF,Adam Keefe,542.0,206.0,104.0,186
13684,1994.0,PF,Adam Keefe,273.0,206.0,104.0,275
13685,1995.0,SF,Adam Keefe,461.0,206.0,104.0,197
13686,1996.0,PF,Adam Keefe,499.0,206.0,104.0,201
13687,1997.0,C,Adam Keefe,235.0,206.0,104.0,297
13688,1998.0,C,Adam Keefe,620.0,206.0,104.0,168
13689,1999.0,PF,Adam Keefe,174.0,206.0,104.0,273
13690,2000.0,C,Adam Keefe,135.0,206.0,104.0,342
13691,2001.0,PF,Adam Keefe,168.0,206.0,104.0,347
13692,1993.0,PF,Christian Laettner,1472.0,211.0,106.0,27
13693,1994.0,PF,Christian Laettner,1173.0,211.0,106.0,57
13694,1995.0,C,Christian Laettner,1322.0,211.0,106.0,34
13695,1996.0,C,Christian Laettner,1217.0,211.0,106.0,46
13696,1996.0,C,Christian Laettner,792.0,211.0,106.0,127
13697,1996.0,C,Christian Laettner,425.0,211.0,106.0,227
